CA High School,Calculation1,City,County,Measure Names,Measure Values
SAN FERNANDO HIGH SCHOOL,SAN FERNANDO HIGH SCHOOL052905,San Fernando,Los Angeles,Adm GPA,3.822622951
SAN FERNANDO HIGH SCHOOL,SAN FERNANDO HIGH SCHOOL052905,San Fernando,Los Angeles,App GPA,3.44007874
SAN FRANCISCO CHRISTIAN SCHOOL,SAN FRANCISCO CHRISTIAN SCHOOL053038,San Francisco,San Francisco,Enrl GPA,
SAN FRANCISCO CHRISTIAN SCHOOL,SAN FRANCISCO CHRISTIAN SCHOOL053038,San Francisco,San Francisco,Adm GPA,
SAN FRANCISCO CHRISTIAN SCHOOL,SAN FRANCISCO CHRISTIAN SCHOOL053038,San Francisco,San Francisco,App GPA,3.026666667
SAN FRANCISCO FLEX ACADEMY,SAN FRANCISCO FLEX ACADEMY054448,San Francisco,San Francisco,Enrl GPA,
SAN FRANCISCO FLEX ACADEMY,SAN FRANCISCO FLEX ACADEMY054448,San Francisco,San Francisco,Adm GPA,
SAN FRANCISCO FLEX ACADEMY,SAN FRANCISCO FLEX ACADEMY054448,San Francisco,San Francisco,App GPA,3.748333333
SAN FRANCISCO INTERNATIONAL HS,SAN FRANCISCO INTERNATIONAL HS054515,San Francisco,San Francisco,Enrl GPA,3.173636364
SAN FRANCISCO INTERNATIONAL HS,SAN FRANCISCO INTERNATIONAL HS054515,San Francisco,San Francisco,Adm GPA,3.175
SAN FRANCISCO INTERNATIONAL HS,SAN FRANCISCO INTERNATIONAL HS054515,San Francisco,San Francisco,App GPA,2.868292683
SAN FRANCISCO UNIVERSITY HS,SAN FRANCISCO UNIVERSITY HS053039,San Francisco,San Francisco,Enrl GPA,
SAN FRANCISCO UNIVERSITY HS,SAN FRANCISCO UNIVERSITY HS053039,San Francisco,San Francisco,Adm GPA,3.774772727
SAN FRANCISCO UNIVERSITY HS,SAN FRANCISCO UNIVERSITY HS053039,San Francisco,San Francisco,App GPA,3.767704918
SAN FRANCISCO WALDORF HS,SAN FRANCISCO WALDORF HS053027,San Francisco,San Francisco,Enrl GPA,
SAN FRANCISCO WALDORF HS,SAN FRANCISCO WALDORF HS053027,San Francisco,San Francisco,Adm GPA,3.554
SAN FRANCISCO WALDORF HS,SAN FRANCISCO WALDORF HS053027,San Francisco,San Francisco,App GPA,3.503
SAN GABRIEL ACADEMY,SAN GABRIEL ACADEMY053054,San Gabriel,Los Angeles,Enrl GPA,
SAN GABRIEL ACADEMY,SAN GABRIEL ACADEMY053054,San Gabriel,Los Angeles,Adm GPA,3.014
SAN GABRIEL ACADEMY,SAN GABRIEL ACADEMY053054,San Gabriel,Los Angeles,App GPA,2.35
SAN GABRIEL HIGH SCHOOL,SAN GABRIEL HIGH SCHOOL053055,San Gabriel,Los Angeles,Enrl GPA,3.772432432
SAN GABRIEL HIGH SCHOOL,SAN GABRIEL HIGH SCHOOL053055,San Gabriel,Los Angeles,Adm GPA,3.750887097
SAN GABRIEL HIGH SCHOOL,SAN GABRIEL HIGH SCHOOL053055,San Gabriel,Los Angeles,App GPA,3.580869565
SAN GABRIEL MISSION HIGH SCH,SAN GABRIEL MISSION HIGH SCH053061,San Gabriel,Los Angeles,Enrl GPA,3.4025
SAN GABRIEL MISSION HIGH SCH,SAN GABRIEL MISSION HIGH SCH053061,San Gabriel,Los Angeles,Adm GPA,3.501
SAN GABRIEL MISSION HIGH SCH,SAN GABRIEL MISSION HIGH SCH053061,San Gabriel,Los Angeles,App GPA,3.354210526
SAN GORGONIO HIGH SCHOOL,SAN GORGONIO HIGH SCHOOL052798,San Bernardino,San Bernardino,Enrl GPA,3.666551724
SAN GORGONIO HIGH SCHOOL,SAN GORGONIO HIGH SCHOOL052798,San Bernardino,San Bernardino,Adm GPA,3.612156863
SAN GORGONIO HIGH SCHOOL,SAN GORGONIO HIGH SCHOOL052798,San Bernardino,San Bernardino,App GPA,3.433902439
SAN JACINTO HIGH SCHOOL,SAN JACINTO HIGH SCHOOL053070,San Jacinto,Riverside,Enrl GPA,3.896956522
SAN JACINTO HIGH SCHOOL,SAN JACINTO HIGH SCHOOL053070,San Jacinto,Riverside,Adm GPA,3.797941176
SAN JACINTO HIGH SCHOOL,SAN JACINTO HIGH SCHOOL053070,San Jacinto,Riverside,App GPA,3.440266667
SAN JOAQUIN MEMORIAL HS,SAN JOAQUIN MEMORIAL HS050990,Fresno,Fresno,Enrl GPA,3.915294118
SAN JOAQUIN MEMORIAL HS,SAN JOAQUIN MEMORIAL HS050990,Fresno,Fresno,Adm GPA,3.869375
SAN JOAQUIN MEMORIAL HS,SAN JOAQUIN MEMORIAL HS050990,Fresno,Fresno,App GPA,3.788958333
SAN JOSE HIGH SCHOOL,SAN JOSE HIGH SCHOOL053098,San Jose,Santa Clara,Enrl GPA,4.005
SAN JOSE HIGH SCHOOL,SAN JOSE HIGH SCHOOL053098,San Jose,Santa Clara,Adm GPA,3.8825
SAN JOSE HIGH SCHOOL,SAN JOSE HIGH SCHOOL053098,San Jose,Santa Clara,App GPA,3.744126984
SAN JUAN HIGH SCHOOL,SAN JUAN HIGH SCHOOL050582,Citrus Heights,Sacramento,Enrl GPA,3.918333333
SAN JUAN HIGH SCHOOL,SAN JUAN HIGH SCHOOL050582,Citrus Heights,Sacramento,Adm GPA,3.886666667
SAN JUAN HIGH SCHOOL,SAN JUAN HIGH SCHOOL050582,Citrus Heights,Sacramento,App GPA,3.547142857
SAN JUAN HILLS HIGH SCHOOL,SAN JUAN HILLS HIGH SCHOOL054181,San Juan Capistrano,Orange,Enrl GPA,4.069565217
SAN JUAN HILLS HIGH SCHOOL,SAN JUAN HILLS HIGH SCHOOL054181,San Juan Capistrano,Orange,Adm GPA,4.042115385
SAN JUAN HILLS HIGH SCHOOL,SAN JUAN HILLS HIGH SCHOOL054181,San Juan Capistrano,Orange,App GPA,3.862022472
SAN LEANDRO HIGH SCHOOL,SAN LEANDRO HIGH SCHOOL053120,San Leandro,Alameda,Enrl GPA,3.850793651
SAN LEANDRO HIGH SCHOOL,SAN LEANDRO HIGH SCHOOL053120,San Leandro,Alameda,Adm GPA,3.758137255
SAN LEANDRO HIGH SCHOOL,SAN LEANDRO HIGH SCHOOL053120,San Leandro,Alameda,App GPA,3.61175
SAN LORENZO HIGH SCHOOL,SAN LORENZO HIGH SCHOOL053130,San Lorenzo,Alameda,Enrl GPA,3.953076923
SAN LORENZO HIGH SCHOOL,SAN LORENZO HIGH SCHOOL053130,San Lorenzo,Alameda,Adm GPA,3.901463415
SAN LORENZO HIGH SCHOOL,SAN LORENZO HIGH SCHOOL053130,San Lorenzo,Alameda,App GPA,3.656764706
SAN LORENZO VALLEY HIGH SCHOOL,SAN LORENZO VALLEY HIGH SCHOOL050927,Felton,Santa Cruz,Enrl GPA,4.091666667
SAN LORENZO VALLEY HIGH SCHOOL,SAN LORENZO VALLEY HIGH SCHOOL050927,Felton,Santa Cruz,Adm GPA,4.094117647
SAN LORENZO VALLEY HIGH SCHOOL,SAN LORENZO VALLEY HIGH SCHOOL050927,Felton,Santa Cruz,App GPA,3.771290323
SAN LUIS OBISPO HIGH SCHOOL,SAN LUIS OBISPO HIGH SCHOOL053145,San Luis Obispo,San Luis Obispo,Enrl GPA,4.025
SAN LUIS OBISPO HIGH SCHOOL,SAN LUIS OBISPO HIGH SCHOOL053145,San Luis Obispo,San Luis Obispo,Adm GPA,4.0525
SAN LUIS OBISPO HIGH SCHOOL,SAN LUIS OBISPO HIGH SCHOOL053145,San Luis Obispo,San Luis Obispo,App GPA,3.908165138
SAN MARCOS HIGH SCHOOL,SAN MARCOS HIGH SCHOOL050883,San Marcos,San Diego,Enrl GPA,3.961914894
SAN MARCOS HIGH SCHOOL,SAN MARCOS HIGH SCHOOL050883,San Marcos,San Diego,Adm GPA,3.926097561
SAN MARCOS HIGH SCHOOL,SAN MARCOS HIGH SCHOOL050883,San Marcos,San Diego,App GPA,3.748968254
SAN MARCOS HIGH SCHOOL,SAN MARCOS HIGH SCHOOL053272,Santa Barbara,Santa Barbara,Enrl GPA,4.124081633
SAN MARCOS HIGH SCHOOL,SAN MARCOS HIGH SCHOOL053272,Santa Barbara,Santa Barbara,Adm GPA,4.093809524
SAN MARCOS HIGH SCHOOL,SAN MARCOS HIGH SCHOOL053272,Santa Barbara,Santa Barbara,App GPA,3.993119266
SAN MARIN HIGH SCHOOL,SAN MARIN HIGH SCHOOL052172,Novato,Marin,Enrl GPA,4.146666667
SAN MARIN HIGH SCHOOL,SAN MARIN HIGH SCHOOL052172,Novato,Marin,Adm GPA,4.036969697
SAN MARIN HIGH SCHOOL,SAN MARIN HIGH SCHOOL052172,Novato,Marin,App GPA,3.887
SAN MARINO HIGH SCHOOL,SAN MARINO HIGH SCHOOL053158,San Marino,Los Angeles,Enrl GPA,3.905076923
SAN MARINO HIGH SCHOOL,SAN MARINO HIGH SCHOOL053158,San Marino,Los Angeles,Adm GPA,3.840666667
SAN MARINO HIGH SCHOOL,SAN MARINO HIGH SCHOOL053158,San Marino,Los Angeles,App GPA,3.78442623
SAN MATEO HIGH SCHOOL,SAN MATEO HIGH SCHOOL053175,San Mateo,San Mateo,Enrl GPA,3.918536585
SAN MATEO HIGH SCHOOL,SAN MATEO HIGH SCHOOL053175,San Mateo,San Mateo,Adm GPA,3.856538462
SAN MATEO HIGH SCHOOL,SAN MATEO HIGH SCHOOL053175,San Mateo,San Mateo,App GPA,3.761929825
SAN PASQUAL HIGH SCHOOL,SAN PASQUAL HIGH SCHOOL050884,Escondido,San Diego,Enrl GPA,4.053589744
SAN PASQUAL HIGH SCHOOL,SAN PASQUAL HIGH SCHOOL050884,Escondido,San Diego,Adm GPA,4.000131579
SAN PASQUAL HIGH SCHOOL,SAN PASQUAL HIGH SCHOOL050884,Escondido,San Diego,App GPA,3.875575221
SAN PEDRO HIGH SCHOOL,SAN PEDRO HIGH SCHOOL053195,San Pedro,Los Angeles,Enrl GPA,3.7225
SAN PEDRO HIGH SCHOOL,SAN PEDRO HIGH SCHOOL053195,San Pedro,Los Angeles,Adm GPA,3.712413793
SAN PEDRO HIGH SCHOOL,SAN PEDRO HIGH SCHOOL053195,San Pedro,Los Angeles,App GPA,3.424067797
SAN RAFAEL HIGH SCHOOL,SAN RAFAEL HIGH SCHOOL053222,San Rafael,Marin,Enrl GPA,3.953684211
SAN RAFAEL HIGH SCHOOL,SAN RAFAEL HIGH SCHOOL053222,San Rafael,Marin,Adm GPA,3.788636364
SAN RAFAEL HIGH SCHOOL,SAN RAFAEL HIGH SCHOOL053222,San Rafael,Marin,App GPA,3.6290625
SAN RAMON VALLEY HIGH SCHOOL,SAN RAMON VALLEY HIGH SCHOOL050725,Danville,Contra Costa,Enrl GPA,3.92
SAN RAMON VALLEY HIGH SCHOOL,SAN RAMON VALLEY HIGH SCHOOL050725,Danville,Contra Costa,Adm GPA,3.909636364
SAN RAMON VALLEY HIGH SCHOOL,SAN RAMON VALLEY HIGH SCHOOL050725,Danville,Contra Costa,App GPA,3.808920455
SAN YSIDRO HIGH SCHOOL,SAN YSIDRO HIGH SCHOOL053628,San Diego,San Diego,Enrl GPA,3.919642857
SAN YSIDRO HIGH SCHOOL,SAN YSIDRO HIGH SCHOOL053628,San Diego,San Diego,Adm GPA,3.68875
SAN YSIDRO HIGH SCHOOL,SAN YSIDRO HIGH SCHOOL053628,San Diego,San Diego,App GPA,3.50372093
SANGER HIGH SCHOOL,SANGER HIGH SCHOOL053065,Sanger,Fresno,Enrl GPA,4.033947368
SANGER HIGH SCHOOL,SANGER HIGH SCHOOL053065,Sanger,Fresno,Adm GPA,3.997457627
SANGER HIGH SCHOOL,SANGER HIGH SCHOOL053065,Sanger,Fresno,App GPA,3.7914
SANTA ANA HIGH SCHOOL,SANTA ANA HIGH SCHOOL053235,Santa Ana,Orange,Enrl GPA,3.9352
SANTA ANA HIGH SCHOOL,SANTA ANA HIGH SCHOOL053235,Santa Ana,Orange,Adm GPA,3.878421053
SANTA ANA HIGH SCHOOL,SANTA ANA HIGH SCHOOL053235,Santa Ana,Orange,App GPA,3.550779221
SANTA BARBARA SENIOR HIGH SCHO,SANTA BARBARA SENIOR HIGH SCHO053275,Santa Barbara,Santa Barbara,Enrl GPA,4.160606061
SANTA BARBARA SENIOR HIGH SCHO,SANTA BARBARA SENIOR HIGH SCHO053275,Santa Barbara,Santa Barbara,Adm GPA,4.093142857
SANTA BARBARA SENIOR HIGH SCHO,SANTA BARBARA SENIOR HIGH SCHO053275,Santa Barbara,Santa Barbara,App GPA,3.885873016
SANTA CATALINA SCHOOL,SANTA CATALINA SCHOOL052045,Monterey,Monterey,Enrl GPA,4.206
SANTA CATALINA SCHOOL,SANTA CATALINA SCHOOL052045,Monterey,Monterey,Adm GPA,3.851818182
SANTA CATALINA SCHOOL,SANTA CATALINA SCHOOL052045,Monterey,Monterey,App GPA,3.710857143
SANTA CLARA HIGH SCHOOL,SANTA CLARA HIGH SCHOOL052300,Oxnard,Ventura,Enrl GPA,4.085
SANTA CLARA HIGH SCHOOL,SANTA CLARA HIGH SCHOOL052300,Oxnard,Ventura,Adm GPA,4.08375
SANTA CLARA HIGH SCHOOL,SANTA CLARA HIGH SCHOOL052300,Oxnard,Ventura,App GPA,3.733529412
SANTA CLARA HIGH SCHOOL,SANTA CLARA HIGH SCHOOL053280,Santa Clara,Santa Clara,Enrl GPA,4.04
SANTA CLARA HIGH SCHOOL,SANTA CLARA HIGH SCHOOL053280,Santa Clara,Santa Clara,Adm GPA,3.899285714
SANTA CLARA HIGH SCHOOL,SANTA CLARA HIGH SCHOOL053280,Santa Clara,Santa Clara,App GPA,3.706021505
SANTA CLARITA CHRISTIAN SCHOOL,SANTA CLARITA CHRISTIAN SCHOOL050469,Santa Clarita,Los Angeles,Enrl GPA,
SANTA CLARITA CHRISTIAN SCHOOL,SANTA CLARITA CHRISTIAN SCHOOL050469,Santa Clarita,Los Angeles,Adm GPA,
SANTA CLARITA CHRISTIAN SCHOOL,SANTA CLARITA CHRISTIAN SCHOOL050469,Santa Clarita,Los Angeles,App GPA,4.08125
SANTA CRUZ HIGH SCHOOL,SANTA CRUZ HIGH SCHOOL053297,Santa Cruz,Santa Cruz,Enrl GPA,3.7635
SANTA CRUZ HIGH SCHOOL,SANTA CRUZ HIGH SCHOOL053297,Santa Cruz,Santa Cruz,Adm GPA,3.6768
SANTA CRUZ HIGH SCHOOL,SANTA CRUZ HIGH SCHOOL053297,Santa Cruz,Santa Cruz,App GPA,3.66971831
SANTA FE CHRISTIAN SCHOOL,SANTA FE CHRISTIAN SCHOOL052741,Solana Beach,San Diego,Enrl GPA,4.264
SANTA FE CHRISTIAN SCHOOL,SANTA FE CHRISTIAN SCHOOL052741,Solana Beach,San Diego,Adm GPA,4.194782609
SANTA FE CHRISTIAN SCHOOL,SANTA FE CHRISTIAN SCHOOL052741,Solana Beach,San Diego,App GPA,3.955333333
SANTA FE HIGH SCHOOL,SANTA FE HIGH SCHOOL053300,Santa Fe Springs,Los Angeles,Enrl GPA,3.983589744
SANTA FE HIGH SCHOOL,SANTA FE HIGH SCHOOL053300,Santa Fe Springs,Los Angeles,Adm GPA,3.910147059
SANTA FE HIGH SCHOOL,SANTA FE HIGH SCHOOL053300,Santa Fe Springs,Los Angeles,App GPA,3.632782609
SANTA MARGARITA CATHOLIC HS,SANTA MARGARITA CATHOLIC HS052563,Rancho San Margarit,Orange,Enrl GPA,3.516097561
SANTA MARGARITA CATHOLIC HS,SANTA MARGARITA CATHOLIC HS052563,Rancho San Margarit,Orange,Adm GPA,3.685326087
SANTA MARGARITA CATHOLIC HS,SANTA MARGARITA CATHOLIC HS052563,Rancho San Margarit,Orange,App GPA,3.573160622
SANTA MARIA HIGH SCHOOL,SANTA MARIA HIGH SCHOOL053305,Santa Maria,Santa Barbara,Enrl GPA,3.9404
SANTA MARIA HIGH SCHOOL,SANTA MARIA HIGH SCHOOL053305,Santa Maria,Santa Barbara,Adm GPA,3.881904762
SANTA MARIA HIGH SCHOOL,SANTA MARIA HIGH SCHOOL053305,Santa Maria,Santa Barbara,App GPA,3.650606061
SANTA MONICA HIGH SCHOOL,SANTA MONICA HIGH SCHOOL053320,Santa Monica,Los Angeles,Enrl GPA,3.9425
SANTA MONICA HIGH SCHOOL,SANTA MONICA HIGH SCHOOL053320,Santa Monica,Los Angeles,Adm GPA,3.946432432
SANTA MONICA HIGH SCHOOL,SANTA MONICA HIGH SCHOOL053320,Santa Monica,Los Angeles,App GPA,3.768241758
SANTA PAULA HIGH SCHOOL,SANTA PAULA HIGH SCHOOL053325,Santa Paula,Ventura,Enrl GPA,3.998666667
SANTA PAULA HIGH SCHOOL,SANTA PAULA HIGH SCHOOL053325,Santa Paula,Ventura,Adm GPA,3.953793103
SANTA PAULA HIGH SCHOOL,SANTA PAULA HIGH SCHOOL053325,Santa Paula,Ventura,App GPA,3.786590909
SANTA ROSA ACADEMY,SANTA ROSA ACADEMY054106,Menifee,Riverside,Enrl GPA,
SANTA ROSA ACADEMY,SANTA ROSA ACADEMY054106,Menifee,Riverside,Adm GPA,
SANTA ROSA ACADEMY,SANTA ROSA ACADEMY054106,Menifee,Riverside,App GPA,3.712
SANTA ROSA HIGH SCHOOL,SANTA ROSA HIGH SCHOOL053330,Santa Rosa,Sonoma,Enrl GPA,4.036666667
SANTA ROSA HIGH SCHOOL,SANTA ROSA HIGH SCHOOL053330,Santa Rosa,Sonoma,Adm GPA,4.005428571
SANTA ROSA HIGH SCHOOL,SANTA ROSA HIGH SCHOOL053330,Santa Rosa,Sonoma,App GPA,3.713166667
SANTA SUSANA HIGH SCHOOL,SANTA SUSANA HIGH SCHOOL053372,Simi Valley,Ventura,Enrl GPA,3.915172414
SANTA SUSANA HIGH SCHOOL,SANTA SUSANA HIGH SCHOOL053372,Simi Valley,Ventura,Adm GPA,3.902083333
SANTA SUSANA HIGH SCHOOL,SANTA SUSANA HIGH SCHOOL053372,Simi Valley,Ventura,App GPA,3.770285714
SANTA TERESA HIGH SCHOOL,SANTA TERESA HIGH SCHOOL053106,San Jose,Santa Clara,Enrl GPA,3.889166667
SANTA TERESA HIGH SCHOOL,SANTA TERESA HIGH SCHOOL053106,San Jose,Santa Clara,Adm GPA,3.854605263
SANTA TERESA HIGH SCHOOL,SANTA TERESA HIGH SCHOOL053106,San Jose,Santa Clara,App GPA,3.703495935
SANTA YNEZ VALLEY UNION HS,SANTA YNEZ VALLEY UNION HS053340,Santa Ynez,Santa Barbara,Enrl GPA,4.029444444
SANTA YNEZ VALLEY UNION HS,SANTA YNEZ VALLEY UNION HS053340,Santa Ynez,Santa Barbara,Adm GPA,4.060769231
SANTA YNEZ VALLEY UNION HS,SANTA YNEZ VALLEY UNION HS053340,Santa Ynez,Santa Barbara,App GPA,3.818269231
SANTANA HIGH SCHOOL,SANTANA HIGH SCHOOL053342,Santee,San Diego,Enrl GPA,4.152307692
SANTANA HIGH SCHOOL,SANTANA HIGH SCHOOL053342,Santee,San Diego,Adm GPA,4.076785714
SANTANA HIGH SCHOOL,SANTANA HIGH SCHOOL053342,Santee,San Diego,App GPA,3.86372093
SANTEE EDUCATION COMPLEX,SANTEE EDUCATION COMPLEX053974,Los Angeles,Los Angeles,Enrl GPA,3.808888889
SANTEE EDUCATION COMPLEX,SANTEE EDUCATION COMPLEX053974,Los Angeles,Los Angeles,Adm GPA,3.856
SANTEE EDUCATION COMPLEX,SANTEE EDUCATION COMPLEX053974,Los Angeles,Los Angeles,App GPA,3.58953125
SANTIAGO HIGH SCHOOL,SANTIAGO HIGH SCHOOL050692,Corona,Riverside,Enrl GPA,3.993364486
SANTIAGO HIGH SCHOOL,SANTIAGO HIGH SCHOOL050692,Corona,Riverside,Adm GPA,3.943690476
SANTIAGO HIGH SCHOOL,SANTIAGO HIGH SCHOOL050692,Corona,Riverside,App GPA,3.79127193
SANTIAGO HIGH SCHOOL,SANTIAGO HIGH SCHOOL051033,Garden Grove,Orange,Enrl GPA,4.054117647
SANTIAGO HIGH SCHOOL,SANTIAGO HIGH SCHOOL051033,Garden Grove,Orange,Adm GPA,3.980943396
SANTIAGO HIGH SCHOOL,SANTIAGO HIGH SCHOOL051033,Garden Grove,Orange,App GPA,3.779473684
SARATOGA HIGH SCHOOL,SARATOGA HIGH SCHOOL053343,Saratoga,Santa Clara,Enrl GPA,3.992295082
SARATOGA HIGH SCHOOL,SARATOGA HIGH SCHOOL053343,Saratoga,Santa Clara,Adm GPA,3.974378698
SARATOGA HIGH SCHOOL,SARATOGA HIGH SCHOOL053343,Saratoga,Santa Clara,App GPA,3.822869198
SAUGUS HIGH SCHOOL,SAUGUS HIGH SCHOOL053336,Saugus,Los Angeles,Enrl GPA,3.837368421
SAUGUS HIGH SCHOOL,SAUGUS HIGH SCHOOL053336,Saugus,Los Angeles,Adm GPA,3.822884615
SAUGUS HIGH SCHOOL,SAUGUS HIGH SCHOOL053336,Saugus,Los Angeles,App GPA,3.594571429
SAVANNA HIGH SCHOOL,SAVANNA HIGH SCHOOL050087,Anaheim,Orange,Enrl GPA,3.842142857
SAVANNA HIGH SCHOOL,SAVANNA HIGH SCHOOL050087,Anaheim,Orange,Adm GPA,3.755714286
SAVANNA HIGH SCHOOL,SAVANNA HIGH SCHOOL050087,Anaheim,Orange,App GPA,3.469655172
SCH ENGINEERING & SCIENCES,SCH ENGINEERING & SCIENCES054286,Sacramento,Sacramento,Enrl GPA,3.788
SCH ENGINEERING & SCIENCES,SCH ENGINEERING & SCIENCES054286,Sacramento,Sacramento,Adm GPA,3.731428571
SCH ENGINEERING & SCIENCES,SCH ENGINEERING & SCIENCES054286,Sacramento,Sacramento,App GPA,3.481818182
SCHOOL HISTORY & DRAMATIC ARTS,SCHOOL HISTORY & DRAMATIC ARTS054545,Los Angeles,Los Angeles,Enrl GPA,
SCHOOL HISTORY & DRAMATIC ARTS,SCHOOL HISTORY & DRAMATIC ARTS054545,Los Angeles,Los Angeles,Adm GPA,
SCHOOL HISTORY & DRAMATIC ARTS,SCHOOL HISTORY & DRAMATIC ARTS054545,Los Angeles,Los Angeles,App GPA,3.5625
SCHOOL OF ARTS AND ENTERPRISE,SCHOOL OF ARTS AND ENTERPRISE053993,Pomona,Los Angeles,Enrl GPA,4.006
SCHOOL OF ARTS AND ENTERPRISE,SCHOOL OF ARTS AND ENTERPRISE053993,Pomona,Los Angeles,Adm GPA,3.921428571
SCHOOL OF ARTS AND ENTERPRISE,SCHOOL OF ARTS AND ENTERPRISE053993,Pomona,Los Angeles,App GPA,3.706
SCHOOL OF ARTS AND SCIENCES,SCHOOL OF ARTS AND SCIENCES053015,Sacramento,Sacramento,Enrl GPA,
SCHOOL OF ARTS AND SCIENCES,SCHOOL OF ARTS AND SCIENCES053015,Sacramento,Sacramento,Adm GPA,3.895
SCHOOL OF ARTS AND SCIENCES,SCHOOL OF ARTS AND SCIENCES053015,Sacramento,Sacramento,App GPA,3.7575
SCHOOL VISUAL ARTS HUMANITIES,SCHOOL VISUAL ARTS HUMANITIES054243,Los Angeles,Los Angeles,Enrl GPA,4.131111111
SCHOOL VISUAL ARTS HUMANITIES,SCHOOL VISUAL ARTS HUMANITIES054243,Los Angeles,Los Angeles,Adm GPA,3.860588235
SCHOOL VISUAL ARTS HUMANITIES,SCHOOL VISUAL ARTS HUMANITIES054243,Los Angeles,Los Angeles,App GPA,3.594137931
SCHURR HIGH SCHOOL,SCHURR HIGH SCHOOL052037,Montebello,Los Angeles,Enrl GPA,3.821627907
SCHURR HIGH SCHOOL,SCHURR HIGH SCHOOL052037,Montebello,Los Angeles,Adm GPA,3.817066667
SCHURR HIGH SCHOOL,SCHURR HIGH SCHOOL052037,Montebello,Los Angeles,App GPA,3.436285714
SCOTTS VALLEY HIGH SCHOOL,SCOTTS VALLEY HIGH SCHOOL053598,Scotts Valley,Santa Cruz,Enrl GPA,4.107333333
SCOTTS VALLEY HIGH SCHOOL,SCOTTS VALLEY HIGH SCHOOL053598,Scotts Valley,Santa Cruz,Adm GPA,4.01875
SCOTTS VALLEY HIGH SCHOOL,SCOTTS VALLEY HIGH SCHOOL053598,Scotts Valley,Santa Cruz,App GPA,3.908085106
SCRIPPS RANCH HIGH SCHOOL,SCRIPPS RANCH HIGH SCHOOL052834,San Diego,San Diego,Enrl GPA,4.046617647
SCRIPPS RANCH HIGH SCHOOL,SCRIPPS RANCH HIGH SCHOOL052834,San Diego,San Diego,Adm GPA,3.9202
SCRIPPS RANCH HIGH SCHOOL,SCRIPPS RANCH HIGH SCHOOL052834,San Diego,San Diego,App GPA,3.766794872
SEASIDE HIGH SCHOOL,SEASIDE HIGH SCHOOL052048,Seaside,Monterey,Enrl GPA,3.913333333
SEASIDE HIGH SCHOOL,SEASIDE HIGH SCHOOL052048,Seaside,Monterey,Adm GPA,3.708125
SEASIDE HIGH SCHOOL,SEASIDE HIGH SCHOOL052048,Seaside,Monterey,App GPA,3.472580645
SEGERSTROM HIGH SCHOOL,SEGERSTROM HIGH SCHOOL054018,Santa Ana,Orange,Enrl GPA,3.98326087
SEGERSTROM HIGH SCHOOL,SEGERSTROM HIGH SCHOOL054018,Santa Ana,Orange,Adm GPA,3.864615385
SEGERSTROM HIGH SCHOOL,SEGERSTROM HIGH SCHOOL054018,Santa Ana,Orange,App GPA,3.553294118
SELMA HIGH SCHOOL,SELMA HIGH SCHOOL053350,Selma,Fresno,Enrl GPA,3.945
SELMA HIGH SCHOOL,SELMA HIGH SCHOOL053350,Selma,Fresno,Adm GPA,3.8878125
SELMA HIGH SCHOOL,SELMA HIGH SCHOOL053350,Selma,Fresno,App GPA,3.757777778
SEQUOIA HIGH SCHOOL,SEQUOIA HIGH SCHOOL052605,Redwood City,San Mateo,Enrl GPA,3.834722222
SEQUOIA HIGH SCHOOL,SEQUOIA HIGH SCHOOL052605,Redwood City,San Mateo,Adm GPA,3.7343
SEQUOIA HIGH SCHOOL,SEQUOIA HIGH SCHOOL052605,Redwood City,San Mateo,App GPA,3.557701863
SERRA HIGH,SERRA HIGH052891,San Diego,San Diego,Enrl GPA,4.141
SERRA HIGH,SERRA HIGH052891,San Diego,San Diego,Adm GPA,4.019016393
SERRA HIGH,SERRA HIGH052891,San Diego,San Diego,App GPA,3.853762376
SERRANO HIGH SCHOOL,SERRANO HIGH SCHOOL052437,Phelan,San Bernardino,Enrl GPA,4.1525
SERRANO HIGH SCHOOL,SERRANO HIGH SCHOOL052437,Phelan,San Bernardino,Adm GPA,4.072222222
SERRANO HIGH SCHOOL,SERRANO HIGH SCHOOL052437,Phelan,San Bernardino,App GPA,3.861666667
SERVITE HIGH SCHOOL,SERVITE HIGH SCHOOL050088,Anaheim,Orange,Enrl GPA,3.827058824
SERVITE HIGH SCHOOL,SERVITE HIGH SCHOOL050088,Anaheim,Orange,Adm GPA,3.883333333
SERVITE HIGH SCHOOL,SERVITE HIGH SCHOOL050088,Anaheim,Orange,App GPA,3.674923077
SHADOW HILLS HIGH SCHOOL,SHADOW HILLS HIGH SCHOOL054345,Indio,Riverside,Enrl GPA,4.11625
SHADOW HILLS HIGH SCHOOL,SHADOW HILLS HIGH SCHOOL054345,Indio,Riverside,Adm GPA,4.06
SHADOW HILLS HIGH SCHOOL,SHADOW HILLS HIGH SCHOOL054345,Indio,Riverside,App GPA,3.760384615
SHAFTER HIGH SCHOOL,SHAFTER HIGH SCHOOL053360,Shafter,Kern,Enrl GPA,
SHAFTER HIGH SCHOOL,SHAFTER HIGH SCHOOL053360,Shafter,Kern,Adm GPA,3.778571429
SHAFTER HIGH SCHOOL,SHAFTER HIGH SCHOOL053360,Shafter,Kern,App GPA,3.584375
SHALHEVET HIGH SCHOOL,SHALHEVET HIGH SCHOOL051792,Los Angeles,Los Angeles,Enrl GPA,3.884
